OpenAlex ID,ORCID,Name,Alt Names,Publications,Citations,h-index,Number of Institutions
A5110611552,,Mary M. Doyle‐Waters,"['Doyle-Waters, Mary Madeleine R.', 'M M. Doyle-Waters', 'M. Doyle-Waters', 'M. M. Doyle-Waters', 'M. Madeleine Doyle-Waters', 'Mary Doyle-Waters', 'Mary M Doyle-Waters', 'Mary M. Doyle-Waters', 'Mary M. Doyle‐Waters', 'Mary Madeleine R. Doyle-Waters']",41,2378,22,16
A5063715518,https://orcid.org/0000-0001-8025-1253,Brendan P. Murphy,"['Brendan Murphy', 'Brendan P. Murphy', 'Murphy, Brendan', 'Murphy, Brendan P.', 'Murphy, Brendan Patrick']",50,693,13,4
A5086553723,,Johanna Kneifel,"['Johanna Kneifel', 'Kneifel, Johanna']",4,26,1,1
A5056932837,,L. Poley,"['L Poley', 'L. Poley', 'Luise Poley', 'Poley, Anne-Luise', 'Poley, L', 'Poley, L.', 'Poley, Luise']",45,199,8,11
A5077219405,https://orcid.org/0000-0002-0606-2507,Omar Rahman,"['M O Rahman', 'M Omar Rahman', 'M Rahman', 'M. O. Rahman', 'M. OMAR RAHMAN', 'M. Omar Rahman', 'M.Omar Rahman', 'O Rahman', 'O. Rahman', 'OMAR RAHMAN', 'Omar Ebadur Rahman', 'Omar Jameel Ur Rahman', 'Omar M. Rahman', 'Omar Rahman', 'Omed Abdul Rahman', 'Rahman, Omar']",218,16200,50,44
A5031017199,https://orcid.org/0000-0002-3647-7199,Mandeep Kaur,"['M Kaur', 'M. Kaur', 'M. R. Kaur', 'Mandeep Kaur']",98,911,17,26
A5053633784,,Alireza Mogharrab,['Alireza Mogharrab'],3,22,2,1
A5028775367,,Adjua Akinwumi,['Adjua Akinwumi'],3,0,0,1
A5026591291,https://orcid.org/0000-0001-6941-2319,Cristina Moretti,['Cristina Moretti'],20,22,3,1
A5107616604,,Micheal Obakhavbaye,['Micheal Obakhavbaye'],1,0,0,1
A5010244072,,M Ornowska,"['M Ornowska', 'Marlena Ornowska']",2,0,0,2
A5074690063,https://orcid.org/0000-0002-7778-1795,Allison A. Campbell,"['A A Campbell', 'A. A. CAMPBELL', 'A. A. Campbell', 'A. Campbell', 'Allison A Campbell', 'Allison A. Campbell', 'Allison Campbell', 'Campbell, A.A.; Tarasevich, B.J.; Graff, G.L.; Fryxell, G.E.; Rieke, P.C.', 'Campbell, Allison', 'Campbell, Allison A.']",86,2529,21,28
A5114519544,https://orcid.org/0009-0003-2766-5512,Juliana Kata Pereira Babic,['Juliana Kata Pereira Babic'],1,4,1,1
A5018042276,https://orcid.org/0000-0002-3936-4421,Anurada Amarasekera,"['Anurada Amarasekera', 'Anurada U. Amarasekera']",8,86,4,5
A5011155609,https://orcid.org/0000-0002-1145-8346,Daniel Tarnu,['Daniel Tarnu'],2,1,1,1
A5006919028,,Jiaxin Tan,"['Jia-Xin Tan', 'Jia-xin TAN', 'Jiaxin TAN', 'Jiaxin Tan', 'Qunfang Li']",40,511,11,22
A5100427221,https://orcid.org/0000-0001-8227-9719,Chunmei Li,"['C M Li', 'C. -M. Li', 'CHUNMEI LI', 'Chun-Mei Li', 'Chun-mei LI', 'Chun-mei Li', 'ChunMei LI', 'ChunMei Li', 'Chunmei Li', 'Chun‐Mei Li', 'Li, Chunmei']",193,6818,44,79
A5051030179,,Odilia Dys‐Steenbergen,"['Odilia Dys-Steenbergen', 'Odilia Dys‐Steenbergen']",10,293,4,1
A5091020659,https://orcid.org/0000-0001-6075-7046,E. Galloway,"['E. Galloway', 'Erin Galloway']",5,79,3,2
A5032270803,https://orcid.org/0000-0002-9687-6896,Luseadra McKerracher,"['L J McKerracher', 'L McKerracher', 'L. McKerracher', 'Luseadra  J. McKerracher', 'Luseadra J. McKerracher', 'Luseadra Joy McKerracher', 'Luseadra McKerracher', 'Luseadra Mckerracher', 'McKerracher, Luseadra', 'McKerracher, Luseadra Joy', 'McKerracher, Luseadra Joy; id_orcid 0000-0002-9687-6896']",43,450,12,6
A5080800303,https://orcid.org/0000-0002-9331-3801,Chloé Stengel,"['C Stengel', 'C. Stengel', 'Chloe Stengel', 'Chloé Stengel', 'Chloé Stengel', 'Chloë Stengel', 'Stengel, C.', 'Stengel, Chloé']",53,1302,15,22
A5109611458,,Makaela Prentice,['Makaela Prentice'],1,0,0,1
A5041344301,https://orcid.org/0000-0001-9372-6705,Jessica C. Selinger,"['Jessica C. Selinger', 'Jessica Selinger', 'Jessica\xa0C. Selinger']",32,1250,14,6
A5103233923,https://orcid.org/0000-0002-5462-4041,Alba Galán,"['A Galan', 'A. Galan', 'A. Galán', 'Alba Galan', 'Alba Galán']",38,1182,17,12
A5032534115,,Peggy Frank,['Peggy Frank'],7,60,4,2
A5023655318,,J. Shoults,"['J. SHOULTS', 'J. Shoults', 'James Shoults']",6,42,4,4
A5038983876,,Leea A. Stott,"['Leea A. Stott', 'Stott, Leea']",5,249,3,2
A5041232738,https://orcid.org/0000-0003-4485-6719,Lauren Lapointe‐Shaw,"['L Lapointe-Shaw', 'L. Lapointe-Shaw', 'L. Lapointe‐Shaw', 'Lauren Lapointe-Shaw', 'Lauren Lapointe-Shaw (155700)', 'Lauren Lapointe‐Shaw']",148,2669,27,53
A5064136400,https://orcid.org/0000-0003-3086-2069,Yonathan Uriel,"['Y. Uriel', 'YONATHAN URIEL', 'Yonathan Uriel']",11,106,5,4
A5078132551,https://orcid.org/0000-0002-5806-0618,M. L. W. Thewalt,"['M. L. W. Thewalt', 'M. Thewalt', 'M.L.W Thewalt', 'M.L.W. Thewalt', 'M.L.W.Thewalt', 'M.\xa0L.\xa0W. Thewalt', 'M.\u2009L.\u2009W. Thewalt', 'Michael L. Thewalt', 'Michael L. W. Thewalt', 'Michael L.W. Thewalt', 'Michael Thewalt', 'Mike L.W. Thewalt', 'Mike Thewalt', 'Thewalt, M. L. W.', 'Thewalt, Michael', 'Thewalt, Michael L. W.', 'Thewalt, Michael Ludwig Wolfgang']",185,4572,34,13
A5042254754,https://orcid.org/0000-0001-5948-9523,Sundar Sapkota,"['Sapkota Sundar', 'Sundar Sapkota']",21,377,8,3
A5102790541,https://orcid.org/0000-0001-6885-019X,Yang Yu,"['Y Yu', 'Y. YU', 'Yang Yu', 'Yu Yang', 'Yu, Yang']",59,713,15,21
A5058767645,https://orcid.org/0000-0002-5067-4295,Kurtis Raymond,"['K. Raymond', 'Kurtis Raymond', 'Raymond, K.', 'Raymond, Kurtis']",18,52,3,2
A5007183588,,Matt DeVos,"['DeVos M.', 'DeVos, Matt', 'Matt DeVos', 'Matt Devos', 'deVos, M.', 'deVos, Matt']",118,925,16,2
A5029536629,https://orcid.org/0000-0003-0251-4673,Gerhard Stoel,"['G. Stoel', 'G.L. Stoel', 'Gerhard L. Stoel', 'Gerhard Stoel']",18,346,8,8
A5024922825,https://orcid.org/0000-0001-9517-9258,Frank Scheuermeyer,"['F. Scheuermeyer', 'F. X. Scheuermeyer', 'F.X. Scheuermeyer', 'Frank Scheuermeyer', 'Frank X Scheuermeyer', 'Frank X. Scheuermeyer', 'Frank Xavier Scheuermeyer']",248,3837,37,40
A5094351019,,NPAtlas Team,['NPAtlas Team'],2,0,0,1
A5101477201,https://orcid.org/0000-0003-3090-5276,Johannes Lehmann,"['J Lehmann', 'J. Lehmann', 'Johannes Lehmann', 'Lehmann, J.', 'Lehmann, Johannes']",27,421,10,13
A5035252843,,Qiping Zhou,['Qiping Zhou'],19,33,2,10
A5043341053,https://orcid.org/0000-0002-4681-7791,Paul Deane,"['Deane, Paul', 'J. P. Deane', 'J.P Deane', 'J.P. Deane', 'JP Deane', 'John Deane', 'P. Deane', 'Paul Deane']",601,5947,40,16
A5033722820,,Gurashish Bagga,"['Bagga, Gurashish', 'Gurashish Bagga']",5,0,0,1
A5009083898,,Cassidy Tam,"['Cassidy Tam', 'Tam, Cassidy']",6,9,2,2
A5062275812,https://orcid.org/0000-0003-0670-4079,Carsten Thomassen,"['C Thomassen', 'C. Thomassen', 'CARSTEN THOMASSEN', 'Carsten Thomassen', 'Thomassen, C.', 'Thomassen, Carsten']",304,9903,55,26
A5073802401,,Catherine Parent,['Catherine Parent'],14,13,2,2
A5083834467,https://orcid.org/0000-0003-3367-7053,Elizabeth Cooper,"['E. S. Cooper', 'Elizabeth Cooper']",36,286,9,8
A5113007020,,Victor H.T. Soares,['Victor H.T. Soares'],1,5,1,1
A5014239874,,Haggai Liu,"['Haggai Liu', 'Liu, Haggai']",4,2,1,1
A5061109531,,Tyla Crowe,"['Crowe, Tyla', 'Tyla Crowe']",4,3,1,1
A5089958796,https://orcid.org/0000-0002-0183-6163,W. Ben Mortenson,"['B Mortenson', 'B W Mortenson', 'B William Mortenson', 'B. MORTENSON', 'B. Mortenson', 'Ben Mortenson', 'Ben W. Mortenson', 'Mortenson W.B.', 'Mortenson, W. Ben', 'Peter Herbison', 'W B Mortenson', 'W Ben Mortenson', 'W Mortenson', 'W. BEN MORTENSON', 'W. Ben Mortenson', 'W. Ben. Mortenson', 'W. Bennett Mortenson', 'W. Mortenson', 'W.B. Mortenson', 'W.Ben Mortenson', 'W.\xa0Ben Mortenson', 'WB Mortenson', 'William B Mortenson', 'William B. Mortenson', 'William Ben Mortenson', 'William Bennett Mortenson', 'William Mortenson']",316,5219,38,26
A5069110489,,Iqra Yaseen,['Iqra Yaseen'],4,18,2,3
A5070372260,,J. Zhang,"['J. Zhang', 'Jianwen Zhang']",2,0,0,2
A5079889569,https://orcid.org/0000-0002-7399-5374,Serge Brochu,"['Brochu, S', 'Brochu, Serge', 'S Brochu', 'S. Brochu', 'SERGE BROCHU', 'Serge Brochu']",198,1969,23,13
A5042007466,https://orcid.org/0000-0002-8071-8885,Stephen C. Wright,"['S. C. Wright', 'S. Carter Wright', 'STEPHEN C. WRIGHT', 'Stephen C Wright', 'Stephen C. Wright', 'Stephen Carter Wright', 'Stephen Carter Wright Jr.', 'Stephen Wright', 'Wright, S']",148,10351,44,24
A5102685095,,Huiyi Xie,"['H. Xie', 'Huiyi XIE', 'Huiyi Xie']",5,10,2,4
A5080374821,https://orcid.org/0000-0002-1440-0799,Juan Manuel Mesa,"['Juan M. Mesa', 'Juan Manuel Mesa', 'Juan Manuel Mesa Bruno']",5,17,3,2
A5002125273,,Scott Bernstein,"['Bernstein Scott', 'Scott Bernstein']",2,69,1,2
A5054783121,https://orcid.org/0000-0003-2909-156X,Changbo Qu,"['C. Qu', 'Chang-Bo Qu', 'Changbo Qu', 'Qu, Changbo']",36,568,13,15
A5100348260,https://orcid.org/0000-0002-0063-4965,Yi‐Ting Chen,"['Chen Yi-Ting', 'Chen, Yi-Ting', 'Chen, Yiting', 'Chen, Yi‐Ting', 'Yi-Ting Chen', 'Yi-ting Chen', 'Yiting CHEN', 'Yiting Chen', 'Yi‐Ting Chen']",548,10629,52,152
A5077929038,https://orcid.org/0000-0002-9074-6505,Henri Lu,"['H Lu', 'H. Lu', 'H. Y. Lu', 'Henri Lu', 'Henri Y. Lu', 'Hsin-Yu Lu']",147,689,13,20
A5035810817,https://orcid.org/0000-0001-7827-7745,Ismail M. Khater,"['Ismail Khater', 'Ismail M Khater', 'Ismail M. Khater', 'Khater, Ismail', 'Khater, Ismail M.']",29,653,11,4
A5103160307,https://orcid.org/0000-0002-7434-5947,Zheyuan Li,"['Li, Zheyuan', 'Z. Li', 'Zheyuan Li']",43,1078,11,18
A5020845547,https://orcid.org/0000-0002-1165-8751,Andréanne Doyon,"['Andreanne Doyon', 'Andréanne Doyon', 'Doyon, Andreanne', 'Doyon, Andréanne', 'Doyon,\xa0Andreanne']",73,1377,14,6
A5110039653,,Robert B. Reeves,"['R B Reeves', 'R Reeves', 'R. B. Reeves', 'R. Reeves', 'R.B. Reeves', 'R.Blake Reeves', 'ROBERT B. REEVES', 'Robert B. Reeves', 'Robert Blake Reeves', 'Robert Blake reeves']",65,3661,29,14
A5108965778,,Srishti Kumar,['Srishti Kumar'],2,0,0,1
A5021073765,https://orcid.org/0000-0002-1127-8409,Sanam Shafaattalab,"['Sanam Shafaat Talab', 'Sanam Shafaattalab']",30,485,13,7
A5016956470,,Douwe Kiela,"['DOUWE KIELA', 'Danish Contractor', 'Douwe Kiela', 'Iacer Calixto', 'Kiela, D', 'Kiela, D.', 'Kiela, Douwe', 'Shajith Ikbal']",190,12286,49,37
A5013001189,https://orcid.org/0000-0002-4391-0712,Yvonne A. Dzal,"['Dzal, Yvonne A.', 'Dzal, Yvonne Andrea', 'Y.A. Dzal', 'Yvonne A. Dzal', 'Yvonne Dzal']",46,886,15,9
A5029628546,,Hugo F.V. Cardoso,"['Hugo F.V. Cardoso', 'Hugo Ferreira Cardoso']",8,9,2,3
A5009764133,https://orcid.org/0000-0002-4499-9261,Yves Colombe,"['Colombe, Y', 'Colombe, Y.', 'Colombe, Yves', 'Y Colombe', 'Y. Colombe', 'Yves Colombe']",65,2744,19,12
A5109703294,,Ian Y Song,['Ian Y Song'],1,1,1,1
A5025586796,,Jacob C. Stewart,['Jacob C. Stewart'],1,16,1,1
A5046897018,https://orcid.org/0000-0003-4886-6121,Karen Laberee,"['K Laberee', 'K. LABEREE', 'K. Laberee', 'Karen Laberee', 'Laberee, Karen']",39,775,16,5
A5025576164,,Florian Herla,['Florian Herla'],25,319,6,3
A5025656770,,Amir Mahmoud Asadirad,"['Amir ASADIRAD, Ph.D.', 'Amir Asadirad', 'Amir M. Asadirad', 'Amir Mahmoud Asadirad']",8,274,4,2
A5092964062,,Lynn Ayache,['Lynn Ayache'],1,2,1,1
A5019594623,https://orcid.org/0000-0002-1548-5886,Mengyi Wang,"['Guangfeng Li', 'M. Wang', 'Meng-Yi Wang', 'MengYi WANG', 'Mengyi WANG', 'Mengyi Wang', 'Wang, Meng-Yi', 'Wang, Mengyi', 'Xingqiao Deng', 'Ying Li', 'Yumin Zhang']",208,3535,35,78
A5009506847,https://orcid.org/0009-0008-8641-3549,G. Hackman,"['G HACKMAN', 'G Hackman', 'G. HACKMAN', 'G. Hackman', 'G.S. Hackman', 'Greg Hackman', 'Gregory Hackman.', 'Hackman, G.']",374,5039,38,33
A5042030181,,Sarah M. McBain,['Sarah M. McBain'],1,13,1,1
A5011495300,https://orcid.org/0000-0003-0289-4901,Liheng H. Zhuang,"['Liheng H. Zhuang', 'Liheng Harry Zhuang']",3,105,3,1
A5067269931,https://orcid.org/0000-0001-5661-2063,Alexander R. Rutherford,"['A R Rutherford', 'A. R. Rutherford', 'A. Rutherford', 'Alexander R Rutherford', 'Alexander R. Rutherford', 'Alexander R. Rutherford (410077)', 'Alexander Rutherford', 'Cecilia Petrovich', 'Rutherford, Alexander', 'Rutherford, Alexander R.']",42,250,9,5
A5046041469,,Tara Arvan,['Tara Arvan'],3,2,1,3
A5101448464,https://orcid.org/0000-0003-3939-0803,Ke Wang,"['Ke Wang', 'Wang, Ke']",15,41,5,6
A5104020592,,Sikander Aftab,['Sikander Aftab'],2,9,1,2
A5040944390,,Shayan Gheidi,"['Gheidi, Shayan', 'S. Gheidi', 'Shayan Gheidi']",14,189,5,2
A5063128561,,I. Riadi,['I. Riadi'],1,1,1,2
A5023389709,,Alex Withers,"['A. J. Withers', 'A.J. Withers', 'AJ Withers', 'Alex Withers']",19,197,4,6
A5051528851,https://orcid.org/0000-0001-7391-9403,A Calahorrano-Di Patre,"['A Calahorrano-Di\nPatre', 'A Calahorrano-Di Patre', 'A. Calahorrano-Di Patre', 'Antonina Calahorrano', 'Antonina Calahorrano-Di Patre', 'Antonina Calahorrano‐Di Patre']",9,47,4,3
A5102533495,,Abolfazl Rahimi,['Abolfazl Rahimi'],5,1,1,2
A5028058195,https://orcid.org/0009-0006-8199-3658,Aleyah Williams,"['A. R. F. Williams', 'Aleyah Williams']",16,96,5,7
A5073329986,https://orcid.org/0000-0001-7311-8681,Iman Baharmand,['Iman Baharmand'],17,239,6,6
A5081946729,https://orcid.org/0000-0002-6593-0554,Xiaolin Sun,"['Sun, X.', 'Sun, X. L.', 'X Sun', 'X. L. Sun', 'X. Sun', 'X.L. Sun', 'X.‐L. SUN', 'X.‐L. Sun', 'Xiao-Lin SUN', 'Xiao-Lin Sun', 'Xiao-lin Sun', 'Xiaolin SUN', 'Xiaolin Sun', 'Xiao‐Lin Sun']",74,2106,25,26
A5039266332,https://orcid.org/0000-0002-5456-0914,Tom Michie,"['Tom Michie', 'Tom V. Michie']",5,32,4,4
A5066191910,https://orcid.org/0000-0002-9785-0196,Andrew Nolan,"['Andrew Nolan', 'Nolan, Andrew']",15,77,2,3
A5047490994,https://orcid.org/0000-0002-1839-359X,Carl Lowenberger,"['C Lowenberger', 'C. A. Lowenberger', 'C. LOWENBERGER', 'C. Lowenberger', 'Carl A Lowenberger', 'Carl A. Lowenberger', 'Carl Lowenberger', 'Carl Lowenberger (401368)', 'Lowenberger, Carl A. (Carl Arnold)']",99,4121,35,5
A5119422241,,Felicity Fu,['Felicity Fu'],1,0,0,1
A5074083879,https://orcid.org/0000-0003-3201-627X,Joanna Enns,['Joanna Enns'],1,4,1,1
A5028724413,https://orcid.org/0000-0002-0939-2261,Tsuyoshi Kawasaki,"['KAWASAKI, Tsuyoshi', 'Kawasaki Tsuyoshi', 'Kawasaki, Tsuyoshi', 'T. KAWASAKI', 'T. Kawasaki', 'TSUYOSHI KAWASAKI', 'Tsuyoshi KAWASAKI', 'Tsuyoshi Kawasaki']",83,2058,17,7
A5086938691,,Janesse E. Holmes,"['Holmes, Janesse', 'Janesse E. Holmes', 'Janesse Holmes']",11,295,6,4
A5093274936,https://orcid.org/0000-0001-5114-8775,Fatemeh Khorami,"['Fatemeh Khorami', 'Khorami, Fatemeh']",8,26,2,3
A5114322973,https://orcid.org/0009-0006-3751-2140,Adrienne Barcket,['Adrienne Barcket'],2,4,1,1
A5109758900,,SP Cox,['SP Cox'],3,27,2,2
A5002813732,,Matin Lotfaliei,['Matin Lotfaliei'],1,53,1,1
A5073491534,https://orcid.org/0000-0002-4838-0685,Zhitian Zhang,"['Zhang Zhitian', 'Zhang, Zhitian', 'Zhitian Zhang']",69,763,14,15
A5112957370,,Estee V. Leung,['Estee V. Leung'],2,29,1,1
A5070257900,,T. Bruhn,"['Bruhn, T.', 'T. BRUHN', 'T. Bruhn', 'Timm Bruhn']",16,169,7,6
A5030089585,https://orcid.org/0000-0003-1195-9842,Vincent Di Lollo,"['S Yantis- (', 'V. Di Lollo', 'V. Dilollo', 'V. Lollo', 'VINCENT DI LOLLO', 'Vincent DI Lollo', 'Vincent Di Lollo', 'Vincent di Lollo', 'Vincent tDi Lollo']",233,9370,45,11
A5010410589,,Alexi L. Pauls,"['A. Pauls', 'Alexi L. Pauls', 'Pauls, Alexi L.']",10,17,3,2
A5031140380,https://orcid.org/0000-0001-7819-5424,Monika Bednarek,"['Bednarek, Monika 1977-', 'M. Bednarek', 'MA Bednarek', 'MONIKA BEDNAREK', 'Monika A Bednarek', 'Monika A. Bednarek', 'Monika Anja Bednarek', 'Monika Bednarek']",165,5779,37,49
A5060508167,https://orcid.org/0000-0002-4167-3688,Kathleen Hall Jamieson,"['Bell', 'Jamieson, Kathleen', 'Jamieson, Kathleen Hall', 'K. H. Jamieson', 'KATHLEEN H. JAMIESON', 'KATHLEEN HALL JAMIESON', 'Kathleen H. Jamieson', 'Kathleen Hall Jamieson', 'Kathleen Jamieson', 'Kathleen\xa0Hall Jamieson']",442,16588,60,21
A5030765199,https://orcid.org/0000-0003-3668-7521,Aaron T. Steelquist,"['A. Steelquist', 'A. T. Steelquist', 'A.T. Steelquist', 'Aaron Steelquist', 'Aaron T. Steelquist', 'Steelquist, A. T.', 'Steelquist, A.T.', 'Steelquist, Aaron']",35,100,3,3
A5018414280,https://orcid.org/0000-0002-9165-6683,Zachary Rowan,"['Rowan, Z.', 'Rowan, Zachary', 'ZACHARY R. ROWAN', 'Zachary R Rowan', 'Zachary R. Rowan', 'Zachary Rowan']",32,393,11,5
A5023933189,https://orcid.org/0000-0002-1402-6370,Sara E. Cannon,"['Cannon, Sara E.', 'S.E. Cannon', 'SE Cannon', 'Sara Cannon', 'Sara E Cannon', 'Sara E. Cannon']",31,552,8,3
A5008029775,https://orcid.org/0000-0003-2023-6216,Jefferson A. Pells,"['Jefferson A. Pells', 'Pells, Jefferson A.']",11,52,2,4
A5108207567,,Avraham Cohen,"['A. K. COHEN', 'A. K. Cohen', 'Avraham Cohen', 'Cohen, Avraham']",81,294,10,12
A5079912208,https://orcid.org/0000-0002-1958-5091,Huimin Zhai,"['H. M. Zhai', 'H. Zhai', 'H.M. Zhai', 'HUAMIN ZHAI', 'Hao Ren', 'Huamin Zhai', 'Hui-Fang Zhai', 'Huimin Zhai', 'Zhai, Huimin']",161,3096,29,20
A5033109187,https://orcid.org/0009-0002-2029-394X,Mohammad Reza Ganji,"['Mohammad Ganji', 'Mohammad Reza Ganji']",9,124,6,5
A5102825422,https://orcid.org/0000-0003-0298-646X,Ana Carolina Fernandes,"['A. Fernandes', 'A.C. Fernandes', 'Ana Carolina Fernandes', 'Ana Fernandes', 'Ana Paula  Constantino Fernandes']",13,7,1,6
A5069102634,https://orcid.org/0000-0002-5438-9491,Evie Morin,['Evie Morin'],2,7,2,1
A5021049120,https://orcid.org/0000-0003-2094-7907,Ellen Balka,"['Balka Ellen', 'Balka, Ellen', 'Balka, Ellen; Assessment of Technology in Context Design Lab, School of Communication, Simon Fraser University,Burnaby BC, CanadaCentre for Clinical Epidemiology &amp; Evaluation, Vancouver BC, Canada', 'E. Balka', 'ELLEN BALKA', 'Ellen Balka']",149,1798,24,11
A5111378878,,Harsimran Singh,"['Harsimran Singh', 'Singh, Harsimran']",3,1,1,1
A5078903620,,Rashid Zamanshoar Heris,"['Heris, Rashid Zamanshoar', 'Rashid Zamanshoar Heris']",2,7,1,1
A5109805545,,M.L. Walsh,"['M Walsh', 'M. L. Walsh', 'M.L. WALSH', 'M.L. Walsh', 'Michael L Walsh', 'Michael L. Walsh', 'Michael Walsh', 'Walsh, Michael Leonard']",101,2634,28,10
A5119422519,,Priscilla Chyrva,['Priscilla Chyrva'],1,0,0,1
A5052939732,https://orcid.org/0000-0002-8855-5179,Nomthandazo Malambo,['Nomthandazo Malambo'],5,14,2,2
A5011858857,https://orcid.org/0000-0002-6399-5741,Logan Trenaman,"['C Trenaman', 'L M Trenaman', 'L. M. Trenaman', 'L. Trenaman', 'LM Trenaman', 'Logan  Trenaman', 'Logan M. Trenaman', 'Logan Trenaman']",59,1288,18,33
A5020787116,,Teresa Y. Rosales-Ramirez,['Teresa Y. Rosales-Ramirez'],1,6,1,1
A5060113602,,Jesper Johansen,"['Jesper Johansen', 'Jesper Johansen (2950710)']",11,363,6,2
A5060107382,https://orcid.org/0000-0003-3134-1775,Leif S. Anderson,"['Anderson, Leif', 'Anderson, Leif S.', 'L. S. Anderson', 'Leif Anderson', 'Leif S. Anderson', 'Leif Stefan Anderson']",92,1207,16,10
A5000481942,,Yan L. Lim,"['Yan L. Lim', 'Yan Lin Lim']",5,605,4,1
A5085376161,,M. Yakovlev,"['M. Yakovlev', 'Yakovlev, M.']",10,54,3,1
A5028512661,https://orcid.org/0000-0002-1756-0560,Jiaqi Tan,"['J C Tan', 'Jia-Qi Tan', 'Jia-qi Tan', 'JiaQi Tan', 'Jiaqi  Tan', 'Jiaqi Tan', 'Tan, Jiaqi']",182,4506,38,53
A5031638322,https://orcid.org/0000-0003-4276-8862,Christopher Oberc,"['Christopher A. Oberc', 'Christopher Oberc', 'Oberc, Christopher']",19,68,4,3
A5100620082,https://orcid.org/0000-0003-1262-2045,Mark Lee,"['Cheol Koh', 'Lee, M.', 'Lee, Mark', 'Lee, Mark G.', 'Lee, Mark; Highstrete, Clark; Vallett, Aaron; EICHFELD, SARAH M.; REDWING, JOAN M.; MAYER, THERESA S.', 'Lee. M.', 'M. G. Lee', 'M. Lee', 'M.G. Lee', 'Mark A. Lee', 'Mark G. Lee', 'Mark Lee', 'Mark W. Lee']",360,7173,37,104
A5013168677,,Ashvini Sunthoram,['Ashvini Sunthoram'],1,22,1,7
A5062588698,https://orcid.org/0000-0001-8233-1337,Sara Williamson,"['S Williamson', 'S. Williamson', 'S.B. Williamson', 'Sara S. Williamson', 'Sara Williamson', 'Williamson, Sara', 'Williamson, Sarah Louise']",44,2651,22,17
A5115462057,,Shifan Jia,['Shifan Jia'],2,0,0,1
A5052554139,,Dev N Kumar,['Dev N Kumar'],1,40,1,1
A5101529850,https://orcid.org/0000-0003-3553-5550,Jiacheng Chen,"['Chen, Jiacheng', 'Jiacheng Chen', 'Jing Jie']",50,668,12,13
A5017568018,,Xizi Deng,"['Deng, Xizi', 'Xi-Zi Deng', 'XiZi Deng', 'Xizi Deng']",51,951,11,7
A5070497818,,Ashley Francke,"['A. Francke', 'Ashley Francke']",4,97,3,1
A5043597524,https://orcid.org/0000-0002-6649-2496,Simon J. Brandl,"['Brandl, Simon', 'Brandl, Simon J.', 'Brandl, Simon Johannes', 'J.Brandl, Simon', 'S J Brandl', 'S. J. Brandl', 'SJ Brandl', 'Simon Brandl', 'Simon J Brandl', 'Simon J. Brandl', 'Simon Johannes Brandl']",122,3899,32,21
A5058899456,,Kenneth C. Huellas-Bruskiewicz,"['Kenneth C. Huellas-Bruskiewicz', 'Kenneth Huellas-Bruskiewicz']",4,144,2,3
A5101835407,https://orcid.org/0000-0002-6369-3399,Su‐Young Kim,"['Kim, S.-Y.', 'Kim, Suyoung', 'Kim, Sy', 'S Y Kim', 'S-Y. Kim', 'S. Kim', 'S. Y. KIM', 'S. Y. Kim', 'S.- Y. Kim', 'S.-Y. Kim', 'S.Y. Kim', 'S.‐Y. Kim', 'SY Kim', 'Su-Young Kim', 'Su-young Kim', 'SuYoung Kim', 'Suyoung KIM', 'Suyoung Kim', 'Su‐Young Kim']",306,6133,43,84
A5057346446,https://orcid.org/0000-0002-0082-5753,Monica Lee,"['Lee, Monica', 'M Lee', 'M. Lee', 'MONICA LEE', 'Monica Ga Lim Lee', 'Monica Lee', 'Monica Lee  (Series Editor)', 'Monica M Lee', 'Monica M. Lee']",226,5437,37,92
A5053025790,https://orcid.org/0000-0002-6188-0246,Dan A. Simunic,"['DAN A. SIMUNIC', 'Dan A. Simunic', 'Dan Simunic']",75,7689,24,4
A5052111931,,Ecem Cerrah,['Ecem Cerrah'],2,10,1,1
A5104543116,https://orcid.org/0000-0002-1014-234X,Ilvy Goossens,['Ilvy Goossens'],4,29,2,2
A5109353510,,Ryan O’Neill,"[""Ryan O'Neill"", 'Ryan O’Neill']",22,125,4,5
A5113104668,,Mia Fitzpatrick,['Mia Fitzpatrick'],1,9,1,1
A5063809795,,L.J. Anderson,"['L Anderson', 'L J. ANDERSON', 'L. J. Anderson', 'L.J. Anderson', 'Lyndsey Anderson']",16,409,9,8
A5090765941,,Hae-yoon Kim,"['Hae-Yoon Kim', 'Hae-yoon Kim']",17,87,4,2
A5018921457,,Atousa Hajshirmohammadi,"['A. Hajshirmohammadi', 'Atousa HajShirMohammadi', 'Atousa HajShirmohammadi', 'Atousa Hajshirmohammadi']",16,132,6,1
A5024134840,https://orcid.org/0000-0002-6057-1089,Renjiao Yi,"['Ren-Jiao Yi', 'Renjiao Yi', 'Yi, Renjiao']",59,452,12,3
A5114993153,,Elizabeth Jane Pendray,['Elizabeth Jane Pendray'],1,1,1,1
A5013587924,https://orcid.org/0000-0002-7263-8578,Vagrant Gautam,"['Gautam, Vagrant', 'Vagrant Gautam']",45,92,2,4
A5040436347,,Amirali Sharifian,['Amirali Sharifian'],9,146,5,2
A5015205917,,Carolyn Yip,['Carolyn Yip'],3,4,1,1
A5130009256,,Rui Zhang,"['Rui Zhang', 'Zhang, Rui']",2,0,0,1
