,name1,name2,id1,id2,similarity_score
330,gang chen,gang chen,A5100389268,A5100389247,100
331,gang chen,gang chen,A5100389268,A5024350150,100
332,gang chen,gang chen,A5100389268,A5100389312,100
333,gang chen,gang chen,A5100389268,A5100389231,100
334,gang chen,gang chen,A5100389268,A5100389272,100
335,gang chen,gang chen,A5100389268,A5100389308,100
336,gang chen,gang chen,A5100389268,A5100389269,100
337,gang chen,gang chen,A5100389288,A5100389287,100
338,gang chen,gang chen,A5100389288,A5100389247,100
339,gang chen,gang chen,A5100389288,A5024350150,100
340,gang chen,gang chen,A5100389288,A5100389312,100
341,gang chen,gang chen,A5100389288,A5100389231,100
342,gang chen,gang chen,A5100389288,A5100389272,100
343,gang chen,gang chen,A5100389288,A5100389308,100
344,gang chen,gang chen,A5100389288,A5100389269,100
345,fei chen,fei chen,A5100405410,A5100405359,100
346,fei chen,fei chen,A5100405410,A5100405370,100
347,long chen,long chen,A5100336427,A5100336360,100
348,long chen,long chen,A5100336427,A5100336421,100
349,long chen,long chen,A5100336427,A5101454288,100
350,long chen,long chen,A5100336427,A5130290973,100
351,j chen,j chen,A5107886267,A5100609084,100
352,j chen,j chen,A5107886267,A5106470991,100
353,j chen,j chen,A5107886267,A5107907445,100
354,j chen,j chen,A5107886267,A5108293215,100
355,j chen,j chen,A5107886267,A5082104726,100
356,j chen,j chen,A5107886267,A5134761842,100
357,john j clague,john j clague,A5090873433,A5126215528,100
358,john j clague,john j clague,A5090873433,A5126270257,100
359,k m chan,k m chan,A5106296584,A5107145521,100
360,yi‐chun chen,yi‐chun chen,A5100688437,A5100459606,100
361,xi chen,xi chen,A5100329875,A5100329949,100
362,xi chen,xi chen,A5100329875,A5100690182,100
363,xi chen,xi chen,A5100329875,A5100329904,100
364,xi chen,xi chen,A5100329875,A5100329847,100
365,gang chen,gang chen,A5100389287,A5100389247,100
366,gang chen,gang chen,A5100389287,A5024350150,100
367,gang chen,gang chen,A5100389287,A5100389312,100
368,gang chen,gang chen,A5100389287,A5100389231,100
369,gang chen,gang chen,A5100389287,A5100389272,100
370,gang chen,gang chen,A5100389287,A5100389308,100
371,gang chen,gang chen,A5100389287,A5100389269,100
372,lei chen,lei chen,A5100333538,A5100333468,100
373,wen chen,wen chen,A5100344143,A5100344182,100
374,wen chen,wen chen,A5100344143,A5100344188,100
375,david clarke,david clarke,A5059649947,A5075820550,100
376,mo chen,mo chen,A5100387253,A5100387244,100
377,mo chen,mo chen,A5100387253,A5020559544,100
378,long chen,long chen,A5100336360,A5100336421,100
379,long chen,long chen,A5100336360,A5101454288,100
380,long chen,long chen,A5100336360,A5130290973,100
381,shuo chen,shuo chen,A5100366890,A5100366879,100
382,shuo chen,shuo chen,A5100366890,A5100366888,100
383,shuo chen,shuo chen,A5100366890,A5066639690,100
384,shuo chen,shuo chen,A5100366890,A5128150438,100
385,shuo chen,shuo chen,A5100366890,A5124944803,100
386,isabelle m côté,isabelle m côté,A5048073547,A5130724640,100
387,isabelle m côté,isabelle m côté,A5048073547,A5134660843,100
388,si chen,si chen,A5100366165,A5073464445,100
389,si chen,si chen,A5100366165,A5100366176,100
390,si chen,si chen,A5100366165,A5101640709,100
391,k chan,k chan,A5062304618,A5102947008,100
392,victor chen,victor chen,A5078297482,A5101934709,100
393,caroline colijn,caroline colijn,A5091754800,A5124363060,100
394,caroline colijn,caroline colijn,A5091754800,A5128346997,100
395,caroline colijn,caroline colijn,A5091754800,A5131188126,100
396,mo chen,mo chen,A5100387244,A5020559544,100
397,shuo chen,shuo chen,A5100366879,A5100366888,100
398,shuo chen,shuo chen,A5100366879,A5066639690,100
399,shuo chen,shuo chen,A5100366879,A5128150438,100
400,shuo chen,shuo chen,A5100366879,A5124944803,100
401,mark collard,mark collard,A5053375554,A5032526305,100
402,mark collard,mark collard,A5053375554,A5129342353,100
403,alexander l chapman,alexander l chapman,A5042419426,A5123889779,100
404,xi chen,xi chen,A5100329949,A5100690182,100
405,xi chen,xi chen,A5100329949,A5100329904,100
406,xi chen,xi chen,A5100329949,A5100329847,100
407,colin campbell,colin campbell,A5110199596,A5029814989,100
408,isabelle côté,isabelle côté,A5087962548,A5102000841,100
409,isabelle côté,isabelle côté,A5087962548,A5102000843,100
410,wen chen,wen chen,A5100344182,A5100344188,100
411,gang chen,gang chen,A5100389247,A5024350150,100
412,gang chen,gang chen,A5100389247,A5100389312,100
413,gang chen,gang chen,A5100389247,A5100389231,100
414,gang chen,gang chen,A5100389247,A5100389272,100
415,gang chen,gang chen,A5100389247,A5100389308,100
416,gang chen,gang chen,A5100389247,A5100389269,100
417,habib chaudhury,habib chaudhury,A5014665875,A5102456001,100
418,fei chen,fei chen,A5100405359,A5100405370,100
419,hao chen,hao chen,A5100353490,A5079335291,100
420,hao chen,hao chen,A5100353490,A5100353575,100
421,hao chen,hao chen,A5100353490,A5100353649,100
422,hao chen,hao chen,A5100353490,A5100353574,100
423,hao chen,hao chen,A5100353490,A5083301448,100
424,jiguo cao,jiguo cao,A5062483690,A5055614159,100
425,nansheng chen,nansheng chen,A5101610338,A5102879365,100
426,julien chopin,julien chopin,A5088922176,A5125916369,100
427,xi chen,xi chen,A5100690182,A5100329904,100
428,xi chen,xi chen,A5100690182,A5100329847,100
429,qimin chen,qimin chen,A5076517151,A5069419461,100
430,david n cox,david n cox,A5026875445,A5133680173,100
431,jing chen,jing chen,A5046422844,A5100394876,100
432,jing chen,jing chen,A5046422844,A5114685541,100
433,jing chen,jing chen,A5046422844,A5107749833,100
434,jing chen,jing chen,A5046422844,A5105229713,100
435,hao chen,hao chen,A5079335291,A5100353575,100
436,hao chen,hao chen,A5079335291,A5100353649,100
437,hao chen,hao chen,A5079335291,A5100353574,100
438,hao chen,hao chen,A5079335291,A5083301448,100
439,peter clarkson,peter clarkson,A5054103587,A5123320534,100
440,brian conway,brian conway,A5109381574,A5101537673,100
441,tian chen,tian chen,A5039200178,A5101769318,100
442,hao chen,hao chen,A5100353575,A5100353649,100
443,hao chen,hao chen,A5100353575,A5100353574,100
444,hao chen,hao chen,A5100353575,A5083301448,100
445,sibo chen,sibo chen,A5101582225,A5101582223,100
446,shuo chen,shuo chen,A5100366888,A5066639690,100
447,shuo chen,shuo chen,A5100366888,A5128150438,100
448,shuo chen,shuo chen,A5100366888,A5124944803,100
449,si chen,si chen,A5073464445,A5100366176,100
450,si chen,si chen,A5073464445,A5101640709,100
451,andrew j calvert,andrew j calvert,A5030736348,A5134578162,100
452,jing chen,jing chen,A5100394876,A5114685541,100
453,jing chen,jing chen,A5100394876,A5107749833,100
454,jing chen,jing chen,A5100394876,A5105229713,100
455,j chen,j chen,A5100609084,A5106470991,100
